NLQ,PREDICTED SQL,GOLD SQL,DATABASE
List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,SELECT area_code FROM VOTES WHERE contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name  =  'Tabatha Gehling') INTERSECT SELECT area_code FROM VOTES WHERE contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name  =  'Kelly Clauss'),SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',voter_1
Return the names of the contestants whose names contain the substring 'Al' .,SELECT contestant_name FROM CONTESTANTS WHERE contestant_name LIKE '%Al%',"select contestant_name from contestants where contestant_name like ""%al%""",voter_1
What are the names of all the countries that became independent after 1950?,SELECT Name FROM country WHERE IndepYear  >  1950,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
Give the names of the nations that were founded after 1950.,SELECT name FROM country WHERE IndepYear  >  1950,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
How many countries have a republic as their form of government?,SELECT count(*) FROM country WHERE GovernmentForm  =  'Republic',"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
How many countries have governments that are republics?,SELECT count(*) FROM country WHERE GovernmentForm LIKE '%republic%',"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
What is the total surface area of the countries in the Caribbean region?,SELECT sum(surfacearea) FROM country WHERE region  =  'Caribbean',"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
How much surface area do the countires in the Carribean cover together?,SELECT sum(surfacearea) FROM country WHERE region  =  'Caribbean',"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
Which continent is Anguilla in?,SELECT continent FROM country WHERE name  =  'Anguilla',"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
What is the continent name which Anguilla belongs to?,SELECT continent FROM country WHERE code  =  (SELECT countrycode FROM city WHERE name  =  'Anguilla'),"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
Which region is the city Kabul located in?,SELECT region FROM country WHERE code IN (SELECT countrycode FROM city WHERE name  =  'Kabul'),"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
What region is Kabul in?,SELECT Region FROM city AS T1 JOIN country AS T2 ON T1.CountryCode  =  T2.Code WHERE T1.Name  =  'Kabul',"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
Which language is the most popular in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode  =  'ABW' ORDER BY Percentage DESC LIMIT 1,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
What language is predominantly spoken in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode  =  (SELECT Code FROM country WHERE Name  =  'Aruba'),"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
What are the population and life expectancies in Brazil?,"SELECT T1.population ,  T2.lifeexpectancy FROM country AS T1 JOIN country AS T2 ON T1.code  =  T2.code WHERE T1.name  =  'Brazil'","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
Give me Brazil’s population and life expectancies.,"SELECT population ,  lifeexpectancy FROM country WHERE name  =  'Brazil'","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
What are the region and population of Angola?,"SELECT region ,  population FROM country WHERE name  =  'Angola'","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
What region does Angola belong to and what is its population?,"SELECT Region ,  Population FROM country WHERE Name  =  'Angola'","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
What is the average expected life expectancy for countries in the region of Central Africa?,SELECT avg(LifeExpectancy) FROM country WHERE Region  =  'Central Africa',"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
How long is the people’s average life expectancy in Central Africa?,SELECT avg(LifeExpectancy) FROM country WHERE Region  =  'Central Africa',"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
What is the name of country that has the shortest life expectancy in Asia?,SELECT name FROM country WHERE continent  =  'Asia' AND LifeExpectancy  =  (SELECT min(LifeExpectancy) FROM country WHERE continent  =  'Asia'),"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
Give the name of the country in Asia with the lowest life expectancy.,SELECT name FROM country WHERE continent  =  'Asia' ORDER BY lifeexpectancy LIMIT 1,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
What is the total population and maximum GNP in Asia?,"SELECT sum(population) ,  max(GNP) FROM country WHERE continent  =  'Asia'","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
"How many people live in Asia, and what is the largest GNP among them?","SELECT sum(population) ,  max(GNP) FROM country WHERE continent  =  'Asia'","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
What is the average life expectancy in African countries that are republics?,SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  'Africa' AND GovernmentForm  =  'Republic',"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
Give the average life expectancy for countries in Africa which are republics?,SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  'Africa' AND GovernmentForm  =  'Republic',"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
What is the total surface area of the continents Asia and Europe?,SELECT sum(SurfaceArea) FROM country WHERE Continent  =  'Asia' OR Continent  =  'Europe',"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
Give the total surface area covered by countries in Asia or Europe.,SELECT sum(surfacearea) FROM country WHERE continent  =  'Asia' OR continent  =  'Europe',"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
How many people live in Gelderland district?,SELECT sum(population) FROM city WHERE district  =  'Gelderland',"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",world_1
What is the total population of Gelderland district?,SELECT sum(population) FROM city WHERE district  =  'Gelderland',"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",world_1
What is the average GNP and total population in all nations whose government is US territory?,"SELECT avg(GNP) ,  sum(Population) FROM country WHERE GovernmentForm  =  'US Territory'","SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""",world_1
Give the mean GNP and total population of nations which are considered US territory.,"SELECT avg(GNP) ,  sum(Population) FROM country WHERE GovernmentForm  =  'Dependent Territory of the US'","SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""",world_1
How many unique languages are spoken in the world?,SELECT count(DISTINCT Language) FROM countrylanguage,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,world_1
What is the number of distinct languages used around the world?,SELECT count(DISTINCT language) FROM countrylanguage,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,world_1
How many type of governments are in Africa?,SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  'Africa',"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa""",world_1
How many different forms of governments are there in Africa?,SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  'Africa',"SELECT count(DISTINCT GovernmentForm) FROM country WHERE Continent  =  ""Africa""",world_1
What is the total number of languages used in Aruba?,SELECT sum(Percentage) FROM countrylanguage WHERE CountryCode  =  'ABW',"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba""",world_1
How many languages are spoken in Aruba?,SELECT count(*) FROM countrylanguage WHERE CountryCode  =  'ABW',"SELECT COUNT(T2.Language) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba""",world_1
How many official languages does Afghanistan have?,SELECT count(*) FROM countrylanguage WHERE CountryCode  =  'AFG' AND IsOfficial  =  'T',"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T""",world_1
How many official languages are spoken in Afghanistan?,SELECT count(*) FROM countrylanguage WHERE CountryCode  =  'AFG' AND IsOfficial  =  'T',"SELECT COUNT(*) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Afghanistan"" AND IsOfficial  =  ""T""",world_1
What is name of the country that speaks the largest number of languages?,SELECT T1.name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.code  =  T2.countrycode GROUP BY T2.countrycode ORDER BY count(*) DESC LIMIT 1,SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,world_1
Give the name of the nation that uses the greatest amount of languages.,SELECT name FROM country WHERE code IN (SELECT countrycode FROM countrylanguage GROUP BY countrycode ORDER BY count(*) DESC LIMIT 1),SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1,world_1
Which continent has the most diverse languages?,SELECT continent FROM country GROUP BY continent ORDER BY count(DISTINCT language) DESC LIMIT 1,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1,world_1
Which continent speaks the most languages?,SELECT continent FROM country GROUP BY continent ORDER BY sum(population) DESC LIMIT 1,SELECT T1.Continent FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode GROUP BY T1.Continent ORDER BY COUNT(*) DESC LIMIT 1,world_1
How many countries speak both English and Dutch?,SELECT count(*) FROM countrylanguage WHERE Language  =  'English' AND CountryCode IN (SELECT CountryCode FROM countrylanguage WHERE Language  =  'Dutch'),"SELECT COUNT(*) FROM (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Dutch"")",world_1
What is the number of nations that use English and Dutch?,SELECT count(*) FROM countrylanguage WHERE language  =  'English' AND language  =  'Dutch',"SELECT COUNT(*) FROM (SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Dutch"")",world_1
What are the names of nations speak both English and French?,SELECT name FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'English' INTERSECT SELECT countrycode FROM countrylanguage WHERE language  =  'French'),"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French""",world_1
Give the names of nations that speak both English and French.,SELECT name FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'English' INTERSECT SELECT countrycode FROM countrylanguage WHERE language  =  'French'),"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French""",world_1
What are the names of nations where both English and French are official languages?,SELECT name FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'English' AND isofficial  =  'T') AND code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'French' AND isofficial  =  'T'),"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"" AND T2.IsOfficial  =  ""T""",world_1
Give the names of countries with English and French as official languages.,SELECT name FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'English' AND isofficial  =  'T') AND code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'French' AND isofficial  =  'T'),"SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" AND T2.IsOfficial  =  ""T"" INTERSECT SELECT T1.Name FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""French"" AND T2.IsOfficial  =  ""T""",world_1
What is the number of distinct continents where Chinese is spoken?,SELECT count(DISTINCT T2.Continent) FROM countrylanguage AS T1 JOIN country AS T2 ON T1.CountryCode  =  T2.Code WHERE T1.Language  =  'Chinese',"SELECT COUNT( DISTINCT Continent) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Chinese""",world_1
How many continents speak Chinese?,SELECT count(DISTINCT T1.Continent) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  'Chinese',"SELECT COUNT( DISTINCT Continent) FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""Chinese""",world_1
What are the regions that use English or Dutch?,SELECT DISTINCT region FROM country WHERE code IN (SELECT countrycode FROM countrylanguage WHERE language  =  'English' OR language  =  'Dutch'),"SELECT DISTINCT T1.Region FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Language  =  ""English"" OR T2.Language  =  ""Dutch""",world_1
