NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,"SELECT Package_Option FROM TV_Channel WHERE id NOT IN (     SELECT     Channel     FROM     Cartoon     WHERE     Directed_by = ""Ben Jones"" );",SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),tvshow
How many poker players are there?,SELECT COUNT(*) FROM poker_player;,SELECT count(*) FROM poker_player,poker_player
Count the number of poker players.,SELECT COUNT(*)  FROM poker_player;,SELECT count(*) FROM poker_player,poker_player
List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC;,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC;,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,poker_player
List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made, Best_Finish FROM poker_player;","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made, Best_Finish FROM poker_player;","SELECT Final_Table_Made ,  Best_Finish FROM poker_player",poker_player
What is the average earnings of poker players?,SELECT AVG(Earnings) FROM poker_player;,SELECT avg(Earnings) FROM poker_player,poker_player
Return the average earnings across all poker players.,SELECT AVG(Earnings)  FROM poker_player;,SELECT avg(Earnings) FROM poker_player,poker_player
What is the money rank of the poker player with the highest earnings?,SELECT Money_Rank FROM poker_player WHERE Earnings = (SELECT MAX(Earnings) FROM poker_player);,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
Return the money rank of the player with the greatest earnings.,SELECT Money_Rank FROM poker_player WHERE Earnings = (SELECT MAX(Earnings) FROM poker_player);,SELECT Money_Rank FROM poker_player ORDER BY Earnings DESC LIMIT 1,poker_player
What is the maximum number of final tables made among poker players with earnings less than 200000?,SELECT MAX(Final_Table_Made) FROM poker_player WHERE Earnings < 200000;,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
Return the maximum final tables made across all poker players who have earnings below 200000.,SELECT MAX(Final_Table_Made) FROM poker_player WHERE Earnings < 200000;,SELECT max(Final_Table_Made) FROM poker_player WHERE Earnings  <  200000,poker_player
What are the names of poker players?,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
Return the names of all the poker players.,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID,poker_player
What are the names of poker players whose earnings is higher than 300000?,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Earnings > 300000;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
Give the names of poker players who have earnings above 300000.,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Earnings > 300000;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T2.Earnings  >  300000,poker_player
List the names of poker players ordered by the final tables made in ascending order.,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Final_Table_Made ASC;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
"What are the names of poker players, ordered ascending by the number of final tables they have made?","SELECT Name, Final_Table_Made FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY Final_Table_Made ASC;",SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Final_Table_Made,poker_player
What is the birth date of the poker player with the lowest earnings?,SELECT Birth_Date FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE Earnings = (SELECT MIN(Earnings) FROM poker_player);,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
Return the birth date of the poker player with the lowest earnings.,SELECT Birth_Date FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Earnings ASC LIMIT 1;,SELECT T1.Birth_Date FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings ASC LIMIT 1,poker_player
What is the money rank of the tallest poker player?,SELECT Money_Rank FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE Height = (SELECT MAX(Height) FROM people);,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
Return the money rank of the poker player with the greatest height.,SELECT Money_Rank FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY Height DESC LIMIT 1;,SELECT T2.Money_Rank FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T1.Height DESC LIMIT 1,poker_player
What is the average earnings of poker players with height higher than 200?,SELECT AVG(Earnings) FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE Height > 200;,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
Give average earnings of poker players who are taller than 200.,SELECT AVG(Earnings) FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE Height > 200;,SELECT avg(T2.Earnings) FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID WHERE T1.Height  >  200,poker_player
What are the names of poker players in descending order of earnings?,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Earnings DESC;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
Return the names of poker players sorted by their earnings descending.,SELECT Name FROM people JOIN poker_player ON people.People_ID = poker_player.People_ID ORDER BY poker_player.Earnings DESC;,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
What are different nationalities of people and the corresponding number of people from each nation?,"SELECT Nationality, COUNT(People_ID) as NumberOfPeople FROM people GROUP BY Nationality;","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
How many people are there of each nationality?,"SELECT Nationality, COUNT(*) FROM people GROUP BY Nationality;","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
What is the most common nationality of people?,"SELECT Nationality, COUNT(*) as count FROM people GROUP BY Nationality ORDER BY count DESC LIMIT 1;",SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
Give the nationality that is most common across all people.,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1;,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
What are the nationalities that are shared by at least two people?,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(People_ID) >= 2;,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
Return the nationalities for which there are two or more people.,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(People_ID) >= 2;,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
List the names and birth dates of people in ascending alphabetical order of name.,"SELECT Name, Birth_Date FROM people ORDER BY Name ASC;","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name, Birth_Date FROM people ORDER BY Name ASC;","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"Show names of people whose nationality is not ""Russia"".","SELECT Name FROM people WHERE Nationality != ""Russia"";","SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
What are the names of people who are not from Russia?,SELECT Name FROM people WHERE Nationality != 'Russia';,"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
List the names of people that are not poker players.,SELECT Name FROM people LEFT JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Poker_Player_ID IS NULL;,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
What are the names of people who do not play poker?,SELECT Name FROM people LEFT JOIN poker_player ON people.People_ID = poker_player.People_ID WHERE poker_player.Poker_Player_ID IS NULL;,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
How many distinct nationalities are there?,SELECT COUNT(DISTINCT Nationality) FROM people;,SELECT count(DISTINCT Nationality) FROM people,poker_player
Count the number of different nationalities.,SELECT COUNT(DISTINCT Nationality) FROM people;,SELECT count(DISTINCT Nationality) FROM people,poker_player
How many states are there?,SELECT COUNT(DISTINCT state) FROM AREA_CODE_STATE;,SELECT count(*) FROM area_code_state,voter_1
"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number, contestant_name FROM CONTESTANTS ORDER BY contestant_name DESC;","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC",voter_1
"List the vote ids, phone numbers and states of all votes.","SELECT vote_id, phone_number, state FROM VOTES;","SELECT vote_id ,  phone_number ,  state FROM votes",voter_1
What are the maximum and minimum values of area codes?,"SELECT MIN(area_code) AS min_area_code, MAX(area_code) AS max_area_code FROM AREA_CODE_STATE;","SELECT max(area_code) ,  min(area_code) FROM area_code_state",voter_1
What is last date created of votes from the state 'CA'?,SELECT MAX(created) FROM VOTES JOIN AREA_CODE_STATE ON VOTES.state = AREA_CODE_STATE.state WHERE AREA_CODE_STATE.state = 'CA';,SELECT max(created) FROM votes WHERE state  =  'CA',voter_1
What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM CONTESTANTS WHERE contestant_name != 'Jessie Alloway';,SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',voter_1
What are the distinct states and create time of all votes?,"SELECT DISTINCT state, created FROM   VOTES;","SELECT DISTINCT state ,  created FROM votes",voter_1
What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT CONTESTANTS.contestant_number, CONTESTANTS.contestant_name FROM CONTESTANTS JOIN (SELECT contestant_number FROM VOTES GROUP BY contestant_number HAVING COUNT(*) >= 2) AS VOTE_COUNT ON CONTESTANTS.contestant_number = VOTE_COUNT.contestant_number;","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",voter_1
"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT contestant_number, contestant_name FROM CONTESTANTS WHERE contestant_number = (   SELECT     contestant_number   FROM     VOTES   GROUP BY     contestant_number   ORDER BY     COUNT(vote_id) ASC   LIMIT 1 )","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1",voter_1
What are the number of votes from state 'NY' or 'CA'?,"SELECT COUNT(*) FROM VOTES WHERE state IN ('NY', 'CA');",SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',voter_1
How many contestants did not get voted?,SELECT COUNT(*) FROM CONTESTANTS WHERE contestant_number NOT IN (SELECT DISTINCT contestant_number FROM VOTES);,SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),voter_1
What is the area code in which the most voters voted?,"SELECT area_code FROM   (SELECT     substr(phone_number, 1, 3) AS area_code,     COUNT(*) AS num_votes   FROM     VOTES   GROUP BY     area_code) ORDER BY   num_votes DESC LIMIT 1;",SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,voter_1
"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT created, state, phone_number FROM     VOTES JOIN     CONTESTANTS ON VOTES.contestant_number = CONTESTANTS.contestant_number WHERE     CONTESTANTS.contestant_name = 'Tabatha Gehling';","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'",voter_1
List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,"SELECT DISTINCT A.area_code FROM   AREA_CODE_STATE AS A   JOIN VOTES AS V1 ON A.area_code = SUBSTR(V1.phone_number, 1, 3)   JOIN VOTES AS V2 ON A.area_code = SUBSTR(V2.phone_number, 1, 3)   JOIN CONTESTANTS AS C1 ON V1.contestant_number = C1.contestant_number   JOIN CONTESTANTS AS C2 ON V2.contestant_number = C2.contestant_number WHERE   C1.contestant_name = 'Tabatha Gehling'   AND C2.contestant_name = 'Kelly Clauss'   AND V1.phone_number != V2.phone_number;",SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',voter_1
