NLQ,PREDICTED SQL,GOLD SQL,DATABASE
What are the names of poker players in descending order of earnings?,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings DESC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
Return the names of poker players sorted by their earnings descending.,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID = T2.People_ID ORDER BY T2.Earnings DESC,SELECT T1.Name FROM people AS T1 JOIN poker_player AS T2 ON T1.People_ID  =  T2.People_ID ORDER BY T2.Earnings DESC,poker_player
What are different nationalities of people and the corresponding number of people from each nation?,"SELECT nationality, COUNT(*) FROM people GROUP BY nationality","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
How many people are there of each nationality?,"SELECT COUNT(*) ,  Nationality FROM people GROUP BY Nationality","SELECT Nationality ,  COUNT(*) FROM people GROUP BY Nationality",poker_player
What is the most common nationality of people?,SELECT nationality FROM people GROUP BY nationality ORDER BY count(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
Give the nationality that is most common across all people.,SELECT nationality FROM people GROUP BY nationality ORDER BY count(*) DESC LIMIT 1,SELECT Nationality FROM people GROUP BY Nationality ORDER BY COUNT(*) DESC LIMIT 1,poker_player
What are the nationalities that are shared by at least two people?,SELECT nationality FROM people GROUP BY nationality HAVING count(*) >= 2,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
Return the nationalities for which there are two or more people.,SELECT nationality FROM people GROUP BY nationality HAVING count(*) >= 2,SELECT Nationality FROM people GROUP BY Nationality HAVING COUNT(*)  >=  2,poker_player
List the names and birth dates of people in ascending alphabetical order of name.,"SELECT name, birth_date FROM people ORDER BY name ASC","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"What are the names and birth dates of people, ordered by their names in alphabetical order?","SELECT Name, Birth_Date FROM people ORDER BY Name","SELECT Name ,  Birth_Date FROM people ORDER BY Name ASC",poker_player
"Show names of people whose nationality is not ""Russia"".",SELECT Name FROM people WHERE Nationality != 'Russia',"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
What are the names of people who are not from Russia?,SELECT Name FROM people WHERE Nationality != 'Russia',"SELECT Name FROM people WHERE Nationality != ""Russia""",poker_player
List the names of people that are not poker players.,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
What are the names of people who do not play poker?,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM poker_player),poker_player
How many distinct nationalities are there?,SELECT COUNT(DISTINCT Nationality) FROM people,SELECT count(DISTINCT Nationality) FROM people,poker_player
Count the number of different nationalities.,SELECT COUNT(DISTINCT Nationality) FROM people,SELECT count(DISTINCT Nationality) FROM people,poker_player
How many states are there?,SELECT COUNT(DISTINCT state) FROM AREA_CODE_STATE,SELECT count(*) FROM area_code_state,voter_1
"List the contestant numbers and names, ordered by contestant name descending.","SELECT contestant_number, contestant_name FROM CONTESTANTS ORDER BY contestant_name DESC","SELECT contestant_number ,  contestant_name FROM contestants ORDER BY contestant_name DESC",voter_1
"List the vote ids, phone numbers and states of all votes.","SELECT vote_id, phone_number, state FROM VOTES","SELECT vote_id ,  phone_number ,  state FROM votes",voter_1
What are the maximum and minimum values of area codes?,"SELECT max(area_code) ,  min(area_code) FROM AREA_CODE_STATE","SELECT max(area_code) ,  min(area_code) FROM area_code_state",voter_1
What is last date created of votes from the state 'CA'?,SELECT max(created) FROM VOTES WHERE state = 'CA',SELECT max(created) FROM votes WHERE state  =  'CA',voter_1
What are the names of the contestants whose names are not 'Jessie Alloway',SELECT contestant_name FROM CONTESTANTS WHERE contestant_name != 'Jessie Alloway',SELECT contestant_name FROM contestants WHERE contestant_name != 'Jessie Alloway',voter_1
What are the distinct states and create time of all votes?,"SELECT DISTINCT state, created FROM VOTES","SELECT DISTINCT state ,  created FROM votes",voter_1
What are the contestant numbers and names of the contestants who had at least two votes?,"SELECT T1.contestant_number, T1.contestant_name FROM CONTESTANTS AS T1 JOIN VOTES AS T2 ON T1.contestant_number = T2.contestant_number GROUP BY T1.contestant_number HAVING count(*) >= 2","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number HAVING count(*)  >=  2",voter_1
"Of all the contestants who got voted, what is the contestant number and name of the contestant who got least votes?","SELECT contestant_number, contestant_name FROM CONTESTANTS WHERE contestant_number IN (SELECT contestant_number FROM VOTES GROUP BY contestant_number ORDER BY count(*) ASC LIMIT 1)","SELECT T1.contestant_number , T1.contestant_name FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number GROUP BY T1.contestant_number ORDER BY count(*) ASC LIMIT 1",voter_1
What are the number of votes from state 'NY' or 'CA'?,SELECT count(*) FROM VOTES WHERE state = 'NY' OR state = 'CA',SELECT count(*) FROM votes WHERE state  =  'NY' OR state  =  'CA',voter_1
How many contestants did not get voted?,SELECT COUNT(*) FROM CONTESTANTS WHERE contestant_number NOT IN (SELECT contestant_number FROM VOTES),SELECT count(*) FROM contestants WHERE contestant_number NOT IN ( SELECT contestant_number FROM votes ),voter_1
What is the area code in which the most voters voted?,SELECT area_code FROM VOTES GROUP BY area_code ORDER BY count(*) DESC LIMIT 1,SELECT T1.area_code FROM area_code_state AS T1 JOIN votes AS T2 ON T1.state  =  T2.state GROUP BY T1.area_code ORDER BY count(*) DESC LIMIT 1,voter_1
"What are the create dates, states, and phone numbers of the votes that were for the contestant named 'Tabatha Gehling'?","SELECT created, state, phone_number FROM VOTES WHERE contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name = 'Tabatha Gehling')","SELECT T2.created ,  T2.state ,  T2.phone_number FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number WHERE T1.contestant_name  =  'Tabatha Gehling'",voter_1
List the area codes in which voters voted both for the contestant 'Tabatha Gehling' and the contestant 'Kelly Clauss'.,SELECT DISTINCT area_code FROM VOTES AS V1 WHERE V1.contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name = 'Tabatha Gehling') AND V1.phone_number IN (SELECT V2.phone_number FROM VOTES AS V2 WHERE V2.contestant_number IN (SELECT contestant_number FROM CONTESTANTS WHERE contestant_name = 'Kelly Clauss')),SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Tabatha Gehling' INTERSECT SELECT T3.area_code FROM contestants AS T1 JOIN votes AS T2 ON T1.contestant_number  =  T2.contestant_number JOIN area_code_state AS T3 ON T2.state  =  T3.state WHERE T1.contestant_name  =  'Kelly Clauss',voter_1
Return the names of the contestants whose names contain the substring 'Al' .,SELECT contestant_name FROM CONTESTANTS WHERE contestant_name LIKE '%Al%',"select contestant_name from contestants where contestant_name like ""%al%""",voter_1
What are the names of all the countries that became independent after 1950?,SELECT Name FROM country WHERE IndepYear > 1950,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
Give the names of the nations that were founded after 1950.,SELECT Name FROM country WHERE IndepYear > 1950,SELECT Name FROM country WHERE IndepYear  >  1950,world_1
How many countries have a republic as their form of government?,SELECT COUNT(*) FROM country WHERE GovernmentForm LIKE '%Republic%',"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
How many countries have governments that are republics?,SELECT COUNT(*) FROM country WHERE GovernmentForm LIKE '%Republic%',"SELECT count(*) FROM country WHERE GovernmentForm  =  ""Republic""",world_1
What is the total surface area of the countries in the Caribbean region?,SELECT SUM(SurfaceArea) FROM country WHERE Region = 'Caribbean',"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
How much surface area do the countires in the Carribean cover together?,SELECT sum(SurfaceArea) FROM country WHERE Region = 'Caribbean',"SELECT sum(SurfaceArea) FROM country WHERE Region  =  ""Caribbean""",world_1
Which continent is Anguilla in?,SELECT Continent FROM country WHERE Name = 'Anguilla',"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
What is the continent name which Anguilla belongs to?,SELECT Continent FROM country WHERE Name = 'Anguilla',"SELECT Continent FROM country WHERE Name  =  ""Anguilla""",world_1
Which region is the city Kabul located in?,SELECT T2.Region FROM city AS T1 JOIN country AS T2 ON T1.CountryCode = T2.Code WHERE T1.Name = 'Kabul',"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
What region is Kabul in?,SELECT Region FROM country WHERE Name = 'Kabul',"SELECT Region FROM country AS T1 JOIN city AS T2 ON T1.Code  =  T2.CountryCode WHERE T2.Name  =  ""Kabul""",world_1
Which language is the most popular in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode = (SELECT Code FROM country WHERE Name = 'Aruba') ORDER BY Percentage DESC LIMIT 1,"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
What language is predominantly spoken in Aruba?,SELECT Language FROM countrylanguage WHERE CountryCode = (SELECT Code FROM country WHERE Name = 'Aruba') AND IsOfficial = 'T',"SELECT T2.Language FROM country AS T1 JOIN countrylanguage AS T2 ON T1.Code  =  T2.CountryCode WHERE T1.Name  =  ""Aruba"" ORDER BY Percentage DESC LIMIT 1",world_1
What are the population and life expectancies in Brazil?,"SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  'Brazil'","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
Give me Brazil’s population and life expectancies.,"SELECT Population, LifeExpectancy FROM country WHERE Name = 'Brazil'","SELECT Population ,  LifeExpectancy FROM country WHERE Name  =  ""Brazil""",world_1
What are the region and population of Angola?,"SELECT Region, Population FROM country WHERE Name = 'Angola'","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
What region does Angola belong to and what is its population?,"SELECT Region, Population FROM country WHERE Name = 'Angola'","SELECT Population ,  Region FROM country WHERE Name  =  ""Angola""",world_1
What is the average expected life expectancy for countries in the region of Central Africa?,SELECT AVG(LifeExpectancy) FROM country WHERE Region = 'Central Africa',"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
How long is the people’s average life expectancy in Central Africa?,SELECT AVG(LifeExpectancy) FROM country WHERE Region = 'Central Africa',"SELECT avg(LifeExpectancy) FROM country WHERE Region  =  ""Central Africa""",world_1
What is the name of country that has the shortest life expectancy in Asia?,SELECT Name FROM country WHERE Continent = 'Asia' ORDER BY LifeExpectancy ASC LIMIT 1,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
Give the name of the country in Asia with the lowest life expectancy.,SELECT Name FROM country WHERE Continent = 'Asia' ORDER BY LifeExpectancy ASC LIMIT 1,"SELECT Name FROM country WHERE Continent  =  ""Asia"" ORDER BY LifeExpectancy LIMIT 1",world_1
What is the total population and maximum GNP in Asia?,"SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  'Asia'","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
"How many people live in Asia, and what is the largest GNP among them?","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  'Asia'","SELECT sum(Population) ,  max(GNP) FROM country WHERE Continent  =  ""Asia""",world_1
What is the average life expectancy in African countries that are republics?,SELECT AVG(LifeExpectancy) FROM country WHERE Continent = 'Africa' AND GovernmentForm LIKE '%Republic%',"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
Give the average life expectancy for countries in Africa which are republics?,SELECT AVG(LifeExpectancy) FROM country WHERE Continent = 'Africa' AND GovernmentForm LIKE '%Republic%',"SELECT avg(LifeExpectancy) FROM country WHERE Continent  =  ""Africa"" AND GovernmentForm  =  ""Republic""",world_1
What is the total surface area of the continents Asia and Europe?,SELECT sum(SurfaceArea) FROM country WHERE Continent = 'Asia' OR Continent = 'Europe',"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
Give the total surface area covered by countries in Asia or Europe.,SELECT sum(SurfaceArea) FROM country WHERE Continent = 'Asia' OR Continent = 'Europe',"SELECT sum(SurfaceArea) FROM country WHERE Continent  =  ""Asia"" OR Continent  =  ""Europe""",world_1
How many people live in Gelderland district?,SELECT Population FROM city WHERE District = 'Gelderland',"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",world_1
What is the total population of Gelderland district?,SELECT sum(Population) FROM city WHERE District = 'Gelderland',"SELECT sum(Population) FROM city WHERE District  =  ""Gelderland""",world_1
What is the average GNP and total population in all nations whose government is US territory?,"SELECT AVG(GNP), SUM(Population) FROM country WHERE GovernmentForm = 'US Territory'","SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""",world_1
Give the mean GNP and total population of nations which are considered US territory.,"SELECT AVG(GNP), SUM(Population) FROM country WHERE GovernmentForm = 'US Territory'","SELECT avg(GNP) ,  sum(population) FROM country WHERE GovernmentForm  =  ""US Territory""",world_1
How many unique languages are spoken in the world?,SELECT COUNT(DISTINCT Language) FROM countrylanguage,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,world_1
What is the number of distinct languages used around the world?,SELECT COUNT(DISTINCT Language) FROM countrylanguage,SELECT count(DISTINCT LANGUAGE) FROM countrylanguage,world_1
